id_publicacao,itens_apriori
"🎭✨ Vem aí o 5º Festival Somos Cultura – Celebrando os 55 anos da UFSCar! ✨🎶

De 30 de junho a 4 de julho, o Festival Somos Cultura está de volta ao Campus São Carlos, trazendo uma programação diversa que celebra a arte, a cultura e a força da nossa comunidade acadêmica! ❤️🎨

🌟 Quer fazer parte dessa festa? Estão abertas as inscrições para:

🎤 Atividades artístico-culturais
🎨 Oficinas e vivências
📽️ Exibições de arte multimídia
🖐️ Colaboração na organização do evento
📅 Inscrições até 10 de abril – https://forms.gle/us6NN8jJteViqBt38

💡 As propostas serão analisadas por uma curadoria inclusiva e cuidadosa. Participe e ajude a construir um festival cheio de expressão e diversidade! 

Para mais informações, acesse o Portal da UFSCar em ufscar.br!

🎉 Venha fazer parte dessa celebração histórica dos 55 anos da UFSCar! Sua arte, sua cultura, sua voz. 
❤️

 #FestivalSomosCultura #55AnosUFSCar #ArteECultura #ComunidadeUFSCar","formato:reel, engajamento:alto, alcance:medio"
"Pesquisa da UFSCar avança na busca de compostos com propriedades anticancerígenas!

Um estudo feito no Departamento de Química da UFSCar tem mostrado resultados incríveis com compostos à base de Rutênio(II)-difósfino. A pesquisa é do pós-doutorando Marcos Vinícius Palmeira de Melo, realizada no LERCI – Laboratório de Estrutura e Reatividade de Compostos Inorgânicos.

Foram sintetizados 6 compostos e testados contra várias células, incluindo as de câncer de pulmão (A549). Dois compostos superaram a cisplatina, medicamento muito usado na quimioterapia, mostrando maior eficácia na destruição das células cancerígenas e impedindo sua multiplicação e movimento.

Os resultados ainda são preliminares (in vitro), mas apontam para um futuro promissor em terapias mais eficazes e com menos efeitos colaterais.

Acesse a matéria no site oficial.

#pesquisa #estudo #ufscar","formato:imagem, engajamento:medio, alcance:medio"
"De 24 a 26 de março a UFSCar recebeu seus novos alunos - e claro, seus veteranos também - para mais um ano letivo! Vem ver como foi! 

#UFSCar #universidade #vidaacademica #SãoCarlos #Sorocaba #Araras #LagoadoSino","formato:reel, engajamento:alto, alcance:alto"
"🚀 Atenção, estudantes de graduação e pós-graduação da UFSCar!

🎓 Estão abertas, até 10 de abril, as inscrições para bolsas de graduação, mestrado e doutorado no Programa de Mestrado e Doutorado Acadêmico para Inovação (MAI/DAI) da @inovacao.ufscar.

💡 A iniciativa, com apoio do @cnpq_oficial e empresas parceiras, conecta pesquisa, inovação e empreendedorismo, incentivando a participação de estudantes em projetos de interesse do setor empresarial.

🔎 As linhas de pesquisa e todos os detalhes sobre as inscrições estão em https://bit.ly/MAI-DAI-UFSCar-2025.  📌 Acesse pelo link nos stories (disponível por 24 horas). 

#bolsasdegraduação #mestrado #doutorado","formato:imagem, engajamento:medio, alcance:medio"
"No espaço EdUFSCar deste sábado a docente do Departamento de Sociologia, Luana Motta, apresenta seu livro Metodologia de pesquisa em Sociologia. Este livro é o desdobramento de um conjunto de duas séries do projeto Aulas Abertas – Metodológicas, organizado pelo Comitê de Mídia da Sociedade Brasileira de Sociologia (SBS). Composto de duas partes, o livro tem como objetivo sistematizar e reunir instruções sobre os procedimentos metodológicos fundamentais para construir um projeto de pesquisa e realizar pesquisa em Ciências Sociais. A primeira parte do livro trata das etapas de Como elaborar um projeto de pesquisa, enquanto a segunda parte trata dos Métodos e técnicas de pesquisa na Sociologia.

#ufscar #sociologia #metodologiadepesquisa","formato:reel, engajamento:medio, alcance:medio"
"TÁ NA HOOORA!

Inscrições abertas para o segundo módulo do Curso On-line de Iniciação em Pesquisa Científica! Não vacila que acaba rápido, viu?! Já se inscreve!

Nesse Módulo você vai aprender sobre o uso ético da pesquisa e conceitos e tipos de plágio acadêmico, além de aulas sobre normalização de referências e citações. O formulário tá disponível no nosso site e no link da Bio. VAGAS LIMITADAS, não pastela.

Lembrando que o curso é 100% online, gratuito, remoto e assíncrono! Esse módulo tem 10 de carga horária divididas em 4 aulas com flexibilidade para você estudar no seu ritmo.

Acesse o link na bio e inscreva-se!

Boora!","formato:reel, engajamento:desconhecido, alcance:desconhecido"
"É da UFSCar! 🎉
 A professora Sheyla Mara Baptista Serra, do Departamento de Engenharia Civil da UFSCar, foi reconhecida como Profissional Acadêmica do Ano pela @aeasc. A homenagem destaca sua trajetória no ensino, na pesquisa e na luta por mais representatividade feminina na Engenharia.

Saiba mais na matéria completa no Portal da UFSCar! (Link clicável nos stories, por 24 horas) 🔗","formato:imagem, engajamento:medio, alcance:alto"
"📣 Conhecimento acessível em Libras!

A cartilha da Procuradoria Geral Federal sobre prevenção e enfrentamento ao assédio sexu4l no serviço público ganhou uma versão em Libras 🎥🤟 graças ao TCC da estudante Liandra Kamila Fonseca, do curso de Tradução e Interpretação em Libras e Língua Portuguesa (TILSP) da UFSCar.

Com orientação dos docentes Marcus Vinicius Nascimento e Raissa Tostes (DPsi/UFSCar), a tradução comentada buscou tornar o conteúdo acessível para a comunidade surda que atua no serviço público federal. 

👉 Saiba mais: www.ufscar.br

#UFSCar #Libras #Inclusão #Tradução #TCC #AssédioNão #Acessibilidade #ServiçoPúblico #DireitosHumanos","formato:reel, engajamento:medio, alcance:medio"
"Nos dias 03 e 04 de abril de 2025, aconteceu o 2º Encontro de Empreendimentos promovido pelo Projeto Mais Gestão Sudeste, realizado no Centro de Formação do MST (Capaúva) e no Campus Lagoa do Sino da UFSCar 🚀🌿 

Mais uma vez, reunimos cooperativas e associações participantes para dois dias de muita troca, aprendizado e fortalecimento das iniciativas locais 🤝💬. 

A abertura trouxe reflexões importantes sobre os avanços do projeto e inspirou momentos de conexão e colaboração entre os empreendimentos. Ainda contamos com a presença de representações das instituições e movimentos participantes e grandes nomes para discutir a Segurança Alimentar, Cooperativismo e Fortalecimento da Agricultura Familiar.

Seguimos juntos, impulsionando a coogestão e a transformação social! 💪✨ 

#MaisGestão #Empreendimentos 
#AgriculturaFamiliar
#InovaçãoSocial
#UFSCar
#LagoaDoSino","formato:reel, engajamento:desconhecido, alcance:desconhecido"
"🌿 Já ouviu falar em quitosana? Esse biopolímero versátil e biodegradável está ganhando espaço na agricultura, indústria e setor farmacêutico — e agora também como aliado na produção de bioetanol! 💡

Pesquisas da UFSCar mostraram que a quitosana, extraída a partir de resíduos de camarão e melaço de cana, pode substituir o ácido sulfúrico no controle de contaminações bacterianas, trazendo mais sustentabilidade e segurança ao processo. ♻️✨

Uma inovação que une ciência, economia circular e cuidado com o meio ambiente! 🌎🔬

Para saber mais, acesse a matéria completa no portal da UFSCar, em ufscar.br  
#CiênciaBrasileira #InovaçãoSustentável #UFSCar #Bioetanol #Quitosana #EconomiaCircular #PesquisaNacional #SoluçõesNaturais","formato:imagem, engajamento:medio, alcance:medio"
"A Ciência está em tudo! Até na beleza das flores e plantas! Desde 2017, o Campus Araras da UFSCar sedia o Programa Nacional de Melhoramento Genético de flores e plantas ornamentais.

O Programa tem como objetivo produzir novas variedades nacionais de flores e plantas ornamentais mais saudáveis, mais produtivas, mais resistentes e mais bonitas, por meio de técnicas de melhoramento genético. Conheça essa iniciativa em mais essa reportagem produzida pela equipe da Coordenadoria de Comunicação Social da UFSCar. 

#ciência #plantasornamentais #melhoramentogenético","formato:reel, engajamento:medio, alcance:baixo"
"🌍 Em diferentes partes do mundo, egressas e egressos da UFSCar que estão cadastrados na plataforma Alumni UFSCar compartilham a mesma gratidão e carinho por esta Universidade que, há 55 anos, transforma vidas e constrói conhecimento. Neste vídeo especial, pessoas que viveram a UFSCar em diferentes épocas e cursos contam como a passagem por aqui impactou suas trajetórias acadêmicas e profissionais.

A plataforma Alumni UFSCar é o espaço para celebrar a história do passado, presente e futuro da nossa Universidade. Acesse alumni.ufscar.br e seja parte dessa comunidade que não para de crescer.

🎓 Uma vez UFSCar, sempre UFSCar!

#UFSCar55Anos #SouUFSCar #EgressosUFSCar #AlumniUFSCar","formato:reel, engajamento:alto, alcance:alto"
"Uma pesquisa envolvendo cientistas da Universidade Federal do Rio Grande (@furgoficial), da Universidade Federal de São Paulo (@unifespoficial) e do Instituto Australiano de Ciência Marinha (@australianmarinescience) constatou a contaminação por microplásticos em dez áreas marinhas protegidas do Brasil que são consideradas áreas de proteção integral.

Feita a partir de microplásticos retirados de moluscos, a medição indicou um nível de contaminação menor do que a média para áreas protegidas no resto do mundo. Mesmo assim, o achado gera preocupação em relação à proteção de espécies que vivem nesses lugares.

Apresentação: Tiago Marconi
Câmera: Mario Gonçalves Neto
Som: Lucas Stefanuto
Arte da capa e edição: Henrique Matheus 
Roteiro: Henrique Matheus e Tiago Marconi
Idealização e produção: Carla Augusta

#ciência #meioambiente #preservação #contaminação #mar #praia #microplásticos","formato:reel, engajamento:desconhecido, alcance:desconhecido"
"😮‍💨 Você teve Covid-19 e ainda sente falta de ar, fadiga ou fraqueza muscular? Esses podem ser sintomas da chamada Covid longa — e a UFSCar está conduzindo uma pesquisa que pode te ajudar! 💪🧠

O estudo, realizado no Laboratório de Fisioterapia Cardiopulmonar (Lacap/UFSCar), investiga os efeitos de uma técnica inovadora de eletroestimulação de corpo inteiro associada ao exercício físico. A ideia é avaliar se esse método pode melhorar a qualidade de vida, capacidade funcional e até a composição corporal de quem enfrenta os impactos da Covid-19 por mais tempo.

📍 Se você tem entre 18 e 75 anos, já teve Covid-19 e ainda sente sintomas persistentes, entre em contato para participar!

📞 Informações:(16) 3306-6704 📱 WhatsApp: (16) 99107-2531 (Paula) | (16) 99421-0504 (Bárbara)

Para acessar a matéria completa, visite o portal da UFSCar em ufscar.br  
Vamos juntos transformar recuperação em ciência! 🔬💙
#CovidLonga #PósCovid #Reabilitação #Fisioterapia #PesquisaUFSCar #SaúdeRespiratória #Voluntários #CiênciaBrasileira #UFSCar","formato:imagem, engajamento:baixo, alcance:baixo"
"📈🎓 Nos últimos cinco anos, A UFSCar ampliou em 25% o número de bolsas de mestrado e doutorado oferecidas nos programas de pós-graduação da Universidade. Em 2021, eram 970 bolsas; agora, em 2025, são 1.209. Além disso, o Programa Institucional de Bolsas de Pós-Graduação (PIBPG) do CNPq concedeu 86 bolsas neste ano, fortalecendo a pesquisa e a formação acadêmica na Universidade. 📚🔬 

Saiba mais em matéria publicada no Portal da UFSCar: www.ufscar.br

#UFSCar #PósGraduação #Bolsas #Pesquisa","formato:imagem, engajamento:alto, alcance:alto"
"Nesta segunda-feira (7/4), foi realizado no Campus Lagoa do Sino da UFSCar a Aula Inaugural do Cursinho Popular Carolina Maria de Jesus.

Além da participação dos novos estudantes do cursinho, que são dos municípios de Angatuba, Buri e Campina do Monte Alegre, a aula contou com a presença de Ronaldo Danilo de Almeida, Vice-prefeito de Buri, Judith Maria Cafundó, Secretária de Educação de Buri, Alberto Carmassi, Diretor do Campus Lagoa do Sino, de outros representantes da UFSCar e integrantes da equipe do cursinho.

Na aula foi apresentada a história do cursinho, do Campus Lagoa do Sino, um panorama geral sobre o território e sobre educação popular. Além disso, os alunos entenderam melhor como funciona a estrutura do cursinho e a dinâmica das aulas e atividades que serão realizadas durante o ano. 

Siga as redes do cursinho para ficar por dentro das novidades. 
@cursinhocarolinamariadejesus","formato:reel, engajamento:desconhecido, alcance:desconhecido"
"⚙️🚧 Pesquisadores da UFSCar desenvolveram um dispositivo que permite análises precisas da aderência entre camadas de pavimentos asfálticos.

A tecnologia é fruto do doutorado de Matheus Pena em Engenharia Civil, sob orientação da professora Natália Correia, do Departamento de Engenharia Civil (DECiv), e simula as condições reais de tráfego para avaliar a resistência da interface asfáltica, seguindo normas internacionais. 🚗💨

O pedido de patente foi depositado no INPI com apoio da @inovacao.ufscar  e agora a equipe busca parcerias com empresas para produção em larga escala e comercialização. 💡

Saiba mais em matéria publicada no Portal da UFSCar. 🔗 Link nos stories ou na bio

#UFSCar #EngenhariaCivil #InovacaoUFSCar #PesquisaNacional #Patente #Infraestrutura #InovacaoQueTransforma #PavimentoAsfaltico","formato:imagem, engajamento:medio, alcance:medio"
"💡 A UFSCar está com nove obras em curso nos campi São Carlos, Sorocaba e Lagoa do Sino, viabilizadas pelo Novo PAC. São R$ 46,2 milhões em investimentos do Governo Federal para a Universidade, além de R$ 23,88 milhões destinados a quatro obras no Hospital Universitário (HU-UFSCar), gerido pela Ebserh.

▶ No vídeo, você confere o que já está sendo feito — e o que ainda vem por aí!

🔗 Para mais informações sobre o andamento das obras, acesse a matéria completa no Portal da UFSCar (link na bio).

—
Ficha técnica
Roteiro: Adriana Arruda
Entrevistas: Bárbara Khalil
Imagens: Adriana Arruda, Daniela Milani, Fabricio Mazocco e Tiago Santi
Edição: Fabricio Mazocco
Direção: Agnes Arato","formato:reel, engajamento:alto, alcance:medio"
"📚 Como a hiperconectividade afeta o aprendizado e a saúde mental dos jovens?

Em sua obra ""Fúria narcísica entre alunos e professores"", o professor Antônio Zuin (DEd/UFSCar) analisa os impactos das redes sociais na escola, os desafios do ensino em tempos digitais e o crescimento do cyberbullying.

Para ele, a saída não é proibir, mas educar para o uso crítico da tecnologia — especialmente entre adolescentes. 💡

🔗 Leitura essencial pra quem pensa o futuro da educação! Acesse seu artigo publicado na The Conversation em https://encurtador.com.br/rlPCu

Para ler a matéria completa, visite o portal da UFSCar em ufscar.br 

#Educação #Tecnologia #Cyberbullying #Hiperconectividade #Adolescência #SaúdeMental #Escola #UFSCar #LeituraRecomendada","formato:imagem, engajamento:baixo, alcance:medio"
"🌿🔥 Florestas em risco: o fogo na Mata Atlântica 🔥🌿
 Você sabia que as florestas em regeneração — as chamadas florestas secundárias — são as mais vulneráveis a incêndios na Mata Atlântica? 😢💔

Uma pesquisa liderada pela UFSCar, em parceria com outras instituições, analisou mais de 40 mil incêndios em 35 anos e descobriu que o fogo se espalha com mais facilidade justamente nessas áreas. E o motivo preocupa: além das condições climáticas, há indícios de que o fogo vem sendo usado, de forma ilegal, para barrar a recuperação da floresta. 😠🌱

Proteger essas áreas é essencial não só para restaurar a biodiversidade, mas também para combater as mudanças climáticas e garantir o futuro das espécies que vivem ali — incluindo muitas aves ameaçadas. 🐦💚

📚 Leia o estudo completo: https://bit.ly/3XPwXTB
Saiba mais no portal da UFSCar, em ufscar.br  
#MataAtlântica #Conservação #Ciência #IncêndiosFlorestais #UFSCar #FlorestasSecundárias #Ecologia #MeioAmbiente #Clima #Biodiversidade","formato:imagem, engajamento:medio, alcance:medio"
"Preparem-se... vem aí a Aula Magna 2025 da UFSCar!

Mais informações em breve 👀

#UFSCar #AulaMagna #universidade","formato:imagem, engajamento:medio, alcance:medio"
"🚨 ATENÇÃO CANDIDATOS! 🚨 Leia a legenda atentamente! 

A UFSCar publica amanhã, dia 16 de abril, às 18 horas, chamada adicional (Quarta Chamada) do processo seletivo pelo SiSU 2025 para os cursos de graduação presenciais da Universidade. As pessoas candidatas que estiverem na lista de convocação terão entre 17 e 22 de abril para realizar o requerimento de matrícula. 

Justificativa: após o encerramento da Terceira Chamada, verificou-se a necessidade de convocação adicional. Tal iniciativa está prevista no edital do processo seletivo, publicado em janeiro de 2025.

➡️ DOCUMENTAÇÃO: Por se tratar de chamada realizada dentro do Processo Seletivo do SiSU 2025, a documentação é a mesma exigida nas outras chamadas - acesse o Guia do Candidato para verificar os documentos exigidos em https://bit.ly/guia-do-candidato-UFSCar-2025.

⚠️ A única mudança se refere ao CadÚnico: devido às mudanças implementadas pelo Governo Federal no CadÚnico, o documento exigido pela Comissão de Verificação Documental passa a ser o Comprovante de Cadastro no CadÚnico, e não mais o Extrato Completo.

🔗 Leia a matéria completa com todas as informações e links no Portal da UFSCar: www.ufscar.br. Quem sabe a sua dúvida já não está lá?

👉 Confira o cronograma completo da Quarta Chamada:

* 16/04 (18h) - Publicação da lista das pessoas convocadas para o requerimento de matrícula - em www.ingresso.ufscar.br e www.ufscar.br
* 17 a 22/04 - Requerimento virtual de matrícula (no link do SIGA - https://sistemas.ufscar.br/siga/candidato/login.xhtml)
* 25/04 (18h) - Resultado da verificação documental das comissões - No Menu Comissões do Portal do Ingresso
* 28/04 - Pedido de revisão do resultado (no link do SIGA - https://sistemas.ufscar.br/siga/candidato/login.xhtml)
* 2/05 - Resultado do pedido de revisão das comissões - No Menu Comissões do Portal do Ingresso

Dúvidas e mais informações podem ser obtidas junto à Central de Atendimento do SiSU 2025: www.ingresso.ufscar.br/atendimento.","formato:imagem, engajamento:alto, alcance:alto"
"👩‍🔬 Os medicamentos a base de GLP-1 se tornaram referência no tratamento da diabetes e da obesidade. 

🔍 Agora, pesquisadores da UFSCar deram um passo além: usaram uma técnica inovadora que pode contribuir para a próxima geração de medicamentos, ainda mais eficazes e duradouros. 

🧪 Tudo isso com química, luz e inovação.

Saiba mais sobre essa descoberta no site oficial! Link na bio.

#CiênciaBrasileira #UFSCar #Inovação #Química #Saúde","formato:imagem, engajamento:baixo, alcance:alto"
"🚗 Entre os dias 26 e 30 de março, a equipe Baja UFSCar participou da competição nacional Baja SAE Brasil, realizada em São José dos Campos (SP). Com mais de 50 universidades na disputa, nossos estudantes se destacaram e trouxeram conquistas de peso: 

 🏆 Melhor freio do Brasil 📈 16º lugar no ranking geral 💼 4º lugar na apresentação de vendas   🚙 Estreia do Meraki, primeiro protótipo com tração 4x4 da equipe  

📊 A equipe tem apresentado evolução contínua nos últimos anos, subindo da 51ª para a 16ª posição no ranking nacional. Esse avanço está relacionado à consolidação técnica do projeto e à composição cada vez mais diversa do grupo, que hoje reúne estudantes de 11 cursos diferentes, entre eles Engenharias, Psicologia, Biotecnologia, Estatística e Biblioteconomia.

🔗 Confira a matéria completa no portal da UFSCar. Link na bio.

#BajaUFSCar #UFSCar #BajaSAE","formato:carrossel, engajamento:alto, alcance:alto"
"Uma pesquisa revelou que a água da chuva nas cidades paulistas de Brotas e Campinas e na capital do Estado, São Paulo, está contaminada com agrotóxicos. O estudo, publicado na revista científica Chemosphere, alerta para os riscos ambientais e à saúde humana, e foi coordenado por Cassiana Montagner, professora e pesquisadora no Instituto de Química da Unicamp, com a participação de Mariana Dias, Vinicius Santos, Beatriz Vizioli e Beatriz Ferreira, todos integrantes do Laboratório de Química Ambiental (LQA) da Unicamp, liderado pela pesquisadora. 

Apesar das concentrações não ultrapassarem os limites permitidos para a água potável no Brasil, parte das substâncias detectadas não têm padrões de segurança estabelecidos, ou seja, não há indicadores de concentração segura. Além disso, a exposição crônica a baixas doses pode causar danos à saúde humana e à vida aquática, segundo os pesquisadores. 

Leia a notícia completa no Portal da UFSCar: www.ufscar.br","formato:imagem, engajamento:alto, alcance:alto"
"Mariana Perticarrari é egressa do curso de Engenharia de Materiais da UFSCar e compartilha um pouco da sua história. Em 2024 esteve no campus São Carlos para palestrar aos estudantes que ingressantes do curso que se formou e sentiu nessa experiência muita emoção em reviver memórias do seu tempo de graduação.

Sua trajetória e a experiência profissional que vive hoje na França fizeram parte da sua palestra. Além de comentar também das dificuldades que encontrou ao lembrar da diferença que foi a Universidade com a vida de cursinho e colegial.

Hoje trabalha como Engenheira de Qualidade de Produto em uma empresa na França e sua experiência na UFSCar e as possibilidades que a Universidade proporcionou que possibilitaram fazer o duplo diploma de engenharia na Polytech Grenoble, o que abriu portas para essa nova jornada profissional.

📲 Cadastre-se na Alumni UFSCar e faça parte dessa rede que conecta histórias, conquistas e oportunidades! 

🌐 Acesse alumni.ufscar.br

Uma vez UFSCar, sempre UFSCar!

#SouAlumniUFSCar #UFSCar","formato:reel, engajamento:medio, alcance:medio"
"🚨 QUARTA CHAMADA PUBLICADA! 🚨 Leia a legenda com atenção!!

Atenção! A ProGrad publicou nesta quarta-feira, 16/4, a relação com as pessoas convocadas para a matrícula na Quarta Chamada do processo seletivo pelo SiSU 2025.

Confira a lista completa no Portal do Ingresso (www.ingresso.ufscar.br), no Menu Ingresso na Graduação -- Ingresso pelo SiSU -- Chamadas. 

👉 Os candidatos que estiverem nesta lista devem requerer matrícula entre os dias 17 e 22 de abril de 2025, pelo link https://sistemas.ufscar.br/siga/candidato/login.xhtml. 

✅ Confira no Guia do Candidato os documentos necessários: bit.ly/guia-do-candidato-UFSCar-2025

⚠️ Atenção quem tem que apresentar o CadÚnico! Devido às mudanças implementadas pelo Governo Federal no sistema, o documento exigido pela Comissão de Verificação Documental passa a ser o Comprovante de Cadastro no CadÚnico, e não mais o Extrato Completo.

📌 Após a submissão dos documentos, o candidato deve verificar, no dia 25 de abril de 2025, o resultado da verificação documental das comissões. Se estiver deferido, pode começar a cursar imediatamente; indeferido, tem direito a um recurso, que deve ser requerido no dia 28 de abril de 2025.

👉 Confira o cronograma completo da Quarta Chamada:

- 16/4 (18h) - Publicação da lista das pessoas convocadas para o requerimento de matrícula - em www.ingresso.ufscar.br e www.ufscar.br
- 17 a 22/4 - Requerimento virtual de matrícula - no link https://sistemas.ufscar.br/siga/candidato/login.xhtml
- 25/4 (18h) - Resultado da verificação documental das comissões - no menu Comissões do Portal do Ingresso
- 28/4 - Pedido de revisão do resultado - no link https://sistemas.ufscar.br/siga/candidato/login.xhtml
- 2/5 - Resultado do pedido de revisão das comissões - no menu Comissões do Portal do Ingresso

#sisu #ufscar","formato:imagem, engajamento:medio, alcance:alto"
"🚨 QUARTA CHAMADA: REQUERIMENTO DE MATRÍCULA Leia a legenda atentamente! 🚨

Atenção! A relação com as pessoas convocadas para a matrícula na Quarta Chamada do processo seletivo pelo SiSU 2025 já está no Portal do Ingresso - www ingresso.ufscar.br, no Menu Ingresso na Graduação -- Ingresso pelo SiSU -- Chamadas. 

👉 Os candidatos que estiverem nesta lista devem requerer matrícula entre HOJE, 17 DE ABRIL, E TERÇA-FEIRA, 22 de abril de 2025, pelo link https://sistemas.ufscar.br/siga/candidato/login.xhtml. 

✅ Confira no Guia do Candidato os documentos necessários: bit.ly/guia-do-candidato-UFSCar-2025

⚠️ Atenção quem tem que apresentar o CadÚnico! Devido às mudanças implementadas pelo Governo Federal no sistema, o documento exigido pela Comissão de Verificação Documental passa a ser o Comprovante de Cadastro no CadÚnico, e não mais o Extrato Completo.

📌 Após a submissão dos documentos, o candidato deve verificar, no dia 25 de abril de 2025, o resultado da verificação documental das comissões. Se estiver deferido, pode começar a cursar imediatamente; indeferido, tem direito a um recurso, que deve ser requerido no dia 28 de abril de 2025.

👉 Confira o cronograma completo da Quarta Chamada:

- 16/4 (18h) - Publicação da lista das pessoas convocadas para o requerimento de matrícula - em www.ingresso.ufscar.br e www.ufscar.br
- 17 a 22/4 - Requerimento virtual de matrícula - no link https://sistemas.ufscar.br/siga/candidato/login.xhtml
- 25/4 (18h) - Resultado da verificação documental das comissões - no menu Comissões do Portal do Ingresso
- 28/4 - Pedido de revisão do resultado - no link https://sistemas.ufscar.br/siga/candidato/login.xhtml
- 2/5 - Resultado do pedido de revisão das comissões - no menu Comissões do Portal do Ingresso

🚨 ESSA CHAMADA ENCERRA O PROCESSO SELETIVO PELO SISU 2025 🚨","formato:imagem, engajamento:medio, alcance:medio"
"💬 Há exatamente uma semana, em 10/4, o Instituto da Cultura Científica (ICC) realizou a gravação de edição do mesacast Conexão Federal com o tema “O rastro e o lastro da poluição plástica: da Ciência às decisões políticas sobre as praias brasileiras”.

👩‍🔬 Cassiana Montagner, docente no Instituto de Química da Unicamp, foi uma das participantes. Ela coordena projeto temático financiado pela Fapesp, sobre microplásticos e agrotóxicos, que é parceiro do ICC para a ampla circulação do conhecimento produzido sobre essa temática.

🎥 No vídeo, um aperitivo do que você vai poder conferir no mesacast – que será lançado no final de abril, integrando dossiê reunindo informações relevantes para posicionamento sobre a chamada PEC das Praias, que pode entrar em votação a qualquer momento no Senado. Cassiana Montagner fala, justamente, da criação de vínculos entre Ciência, Políticas Públicas e a sociedade como um todo.","formato:reel, engajamento:medio, alcance:baixo"
"Conforme as mudanças climáticas se aprofundam, os eventos extremos aumentam em frequência e intensidade, causando desastres ao redor do Planeta. Neste contexto, a UFSCar sedia entre 22 e 25 de abril o Simpósio de Ciências Ambientais e a Jornada de Gestão e Análise Ambiental, com o tema “Gestão de Desastres e Sistemas Complexos no contexto de Mudanças Climáticas”.

Ao longo dos quatro dias, haverá conferências, mesas-redondas e minicursos com especialistas de várias instituições de pesquisa e de órgãos do poder público, além da apresentação de trabalhos e pôsteres de pesquisadores de diferentes níveis. Os eventos acontecem em parceria com o projeto CODeS, que busca desenvolver ferramentas computacionais para analisar dados relativos aos Objetivos de Desenvolvimento Sustentável (ODS). A programação pode ser conferida no site do ICC e no Portal da UFSCar: www.ufscar.br 

#clima #meioambiente #mudançaclimática #gestão #desastre #computação #dados","formato:imagem, engajamento:alto, alcance:alto"
"🏙️ Como planejar moradias e cidades mais acolhedoras para as pessoas idosas?

A edição de abril da coluna EnvelheCiência discute como o ambiente urbano pode ser tanto aliado quanto obstáculo à qualidade de vida na velhice. O artigo propõe soluções sustentáveis e baseadas na natureza para adaptar moradias ao envelhecimento populacional.

A publicação também convida a refletir sobre o impacto das mudanças climáticas e a importância de integrar corpo, espaço e meio ambiente no planejamento urbano.

Leia na íntegra: http://bit.ly/envelheciencia-sbn (link clicável nos stories).

#EnvelhecimentoSaudável #SoluçõesBaseadasNaNatureza #EnvelheCiência #CiênciaUFSCar #UFSCar #CulturaCientífica","formato:carrossel, engajamento:medio, alcance:medio"
"Dia Nacional dos Povos Indígenas

No dia 19 de abril, o Brasil comemora o Dia Nacional dos Povos Indígenas. A data tem como objetivo celebrar a diversidade cultural dos povos indígenas e também fortalecer a luta destas comunidades pela garantia de seus direitos.

Ao refletir sobre os desafios que os povos originários seguem enfrentando cotidianamente, devemos reconhecer a importância de garantir a proteção de suas terras e culturas, combater a exploração ilegal em seus territórios, garantir o acesso à saúde e à educação para suas comunidades e combater a falta de representatividade política, o racismo e o preconceito. 

Desde 2008, a UFSCar se soma a essa luta por meio da reserva de vagas para estudantes indígenas. O Vestibular Indígena é feito anualmente, agora em parceria com a Unicamp, e cada um dos cursos oferecidos pela Universidade tem uma vaga adicional reservada para estudantes que pertençam a uma das etnias indígenas do território brasileiro. Além do ingresso, a UFSCar se dedica a garantir a permanência destes estudantes, que são acompanhados pelas Pró-Reitorias de Graduação e de Assuntos Comunitários e Estudantis.

Neste 19 de abril, reafirmamos nosso compromisso com a causa dos povos originários. A UFSCar é terra indígena!

#dianacionaldospovosindígenas #ufscar","formato:imagem, engajamento:medio, alcance:alto"
"🚨Urgente!🚨

Acaba de sair nosso novo lançamento: EdUFSCar 30 anos - a trajetória de uma editora universitária! 

O livro foi organizado por Claudia Martinez e Ariadne Chloe Furnival.

O lançamento será depois do feriado, na quarta, dia 23 de abril, 16h, no Anfiteatro da Reitoria!

Saiba mais sobre esse evento especial no vídeo acima!","formato:reel, engajamento:medio, alcance:medio"
"BORA! Estão abertas as inscrições pro terceiro módulo do Curso On-line de Iniciação em Pesquisa Científica!

Neste módulo você vai aprender sobre gestores de referências, gestão de dados e como fazer um plano de gestão de dados. Não dá pra ficar de fora, né?

O curso é gratuito, on-line e com vários recursos de acessibilidade, incluindo interpretação em libras. A carga horária é de 10 horinhas só e você ainda recebe certificado!

Para mais informações, acesse o site do SIBi ou link na bio. Mas corre que as vagas são limitadas!","formato:reel, engajamento:desconhecido, alcance:desconhecido"
