"Identificação da publicação","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (segundos)","Horário de publicação","Link permanente","Tipo de publicação","Comentário de dados",Data,Visualizações,Curtidas,Compartilhamentos,Comentários,Salvamentos,Alcance,Seguimentos
18128899906431268,17841407844868491,ufscaroficial,UFSCar,"Biodiversidade 🌱 🌏 O projeto BioFuturo na Cidade avança e, neste sábado, chega à Sorocaba. Ele será realizado na APP Rio Sorocaba e Jardim Botânico, a partir das 7 horas com a recepção e café comunitário. O ponto de encontro no horário de início de cada atividade na APP Rio Sorocaba será no Núcleo ETC - UFSCar.

O projeto é uma ação do grupo de trabalho temático “Biodiversidade para o Futuro” do Instituto de Estudos Avançados e Estratégicos (IEAE), da UFSCar. O BioFuturo na Cidade propõe gerar mudanças e produzir conhecimentos acerca da biodiversidade e serviços ecossistêmicos das áreas verdes urbanas nas cidades. A última edição da iniciativa foi realizada em Araras. Confira no vídeo! 

A programação detalhada das atividades pode ser confira no @biofuturonacidade. Participe!

#ufscar #biofuturonacidade #biodiversidade #ciencia",167,"06/13/2025 07:56",https://www.instagram.com/reel/DK2FdYZgOVD/,"Reel do Instagram",,Vitalício,6682,175,22,12,6,4017,3
18293154511145269,17841407844868491,ufscaroficial,UFSCar,"A UFSCar, através de sua Pró-Reitoria de Graduação (Prograd), divulgou os números de ocupação das vagas oferecidas e o perfil dos ingressantes nos cursos de graduação em 2025 na Universidade. 🎓

👥 Neste ano a UFSCar recebeu, em seus quatro campi (São Carlos, Araras, Sorocaba e Lagoa do Sino), 2.494 novos estudantes na graduação. 

A ocupação final média dos cursos ficou em 85,1%, bem acima da média nacional no Ensino Superior Público que, segundo o último Censo da Educação Superior (2023), foi de 74,2% na rede federal. 

Além disso, 45 dos 66 cursos oferecidos pela Universidade tem acima desses 86% de ocupação, com destaque para os cursos de Letras-Inglês, Letras-Espanhol, Engenharia Física e Engenharia de Produção, com 100% de ocupação das vagas oferecidas. 

Sobre o perfil do ingressante em 2025, alguns destaques:

* 31,5% das pessoas ingressantes são pretas e pardas - mais que o dobro do número observado em 2005, anterior às políticas de ações afirmativas, quando apenas 14,5% dos estudantes ingressantes se declararam pretos ou pardos; 
* Em 2025, 54,9% dos estudantes que ingressaram na graduação vieram de escolas públicas; 
* 85 estudantes provenientes de povos indígenas dos estados do Amazonas, Pará, Pernambuco e São Paulo chegaram à UFSCar este ano, sendo que 74 ingressaram via Vestibular Indígena, realizado em parceria com a Unicamp, e 11 via SiSU;
* 81 estudantes com deficiência ingressaram via reserva de vagas;
* E em consonância com a tendência nacional, a presença das mulheres é maior na graduação: 53,2% se identificam como do gênero feminino e, 46,7%, do gênero masculino. 👩‍🎓👨‍🎓

Saiba mais na matéria completa, disponível no Portal da UFSCar: www.ufscar.br 🔗📰

#UFSCar #Graduação #Inclusão #Diversidade #EducaçãoSuperior #EnsinoPúblico #AçõesAfirmativas #VestibularIndígena #EducaçãoTransforma #universidade",0,"06/13/2025 06:10",https://www.instagram.com/p/DK15a_3gIAo/,"Carrossel do Instagram",,Vitalício,45834,1520,247,13,50,20230,2
17923366890094209,17841407844868491,ufscaroficial,UFSCar,"🧠✨ Você sabia que o estilo dos seus pais pode influenciar sua criatividade e a confiança que você tem para criar?

Uma pesquisa da Psicologia da UFSCar está investigando a relação entre os estilos parentais e a criatividade dos filhos, com foco também na autoeficácia criativa — ou seja, a crença na própria capacidade de ser criativo!
Se você tem entre 18 e 25 anos, participe respondendo o questionário no link: https://bit.ly/3Ssza4f
 São só 15 minutinhos e sua contribuição é super importante!

Quer saber mais? Fale com Ana Luiza Franceschini pelo e-mail: ana.franceschini@estudante.ufscar.br ou pelo WhatsApp (19) 99920-0210.
Projeto aprovado pelo Comitê de Ética da UFSCar e com apoio da Fapesp.

Saiba mais no portal da UFSCar, em ufscar.br!  
#UFSCar #Pesquisa #Criatividade #Psicologia #AutoeficáciaCriativa #EstilosParentais #Ciência #Inovação",0,"06/12/2025 11:51",https://www.instagram.com/p/DKz7pFlAJEW/,"Imagem do Instagram",,Vitalício,5933,33,2,0,2,4046,0
18227684911294022,17841407844868491,ufscaroficial,UFSCar,"🌟 UFSCar na Rede Brics-NU!

🚀 A UFSCar está entre as 20 instituições brasileiras aprovadas pela Capes para integrar a Rede de Universidades do Brics (Brics-NU).

No vídeo, o Pró-Reitor de Pós-Graduação, Rodrigo Constante Martins, apresenta a área temática em que a Universidade foi contemplada, os benefícios da participação na rede e os próximos passos.  ▶️ Assista e saiba mais sobre essa conquista.

Mais informações estão no Portal da UFSCar, em ufscar.br.

#UFSCar #BRICS #Internacionalização #CooperaçãoCientífica",156,"06/12/2025 09:56",https://www.instagram.com/reel/DKzudGKAGW6/,"Reel do Instagram",,Vitalício,8840,287,52,7,8,5378,3
18106610908518315,17841407844868491,ufscaroficial,UFSCar,"Neste Dia dos Namorados, celebramos todos os encontros que acontecem entre corredores, salas de aula, laboratórios e espaços de convivência da UFSCar. Histórias plurais, diversas e legítimas, que mostram que o amor também constrói a universidade. Que cada casal, de todas as cores, gêneros, formas e maneiras de amar siga encontrando aqui um lugar de respeito, liberdade e afeto. ❤🤍

Renata e Marcelo são egressos do curso de Engenharia de Computação e têm uma história que começou ainda no cursinho, passou pelo vestibular, pela graduação e segue firme há 30 anos. Entre provas, aulas e planos de futuro, eles construíram juntos uma trajetória de amor, companheirismo e aprendizado dentro e fora da Universidade.
Em visita recente ao campus, o casal relembra com carinho os momentos vividos e reforça a importância da UFSCar em suas vidas e na formação das filhas, hoje vestibulandas. Uma história que nos enche de alegria e que a Alumni UFSCar tem o prazer de contar.

Além de compartilhar histórias inspiradoras como a de Renata e Marcelo, a plataforma Alumni UFSCar é um espaço exclusivo para fortalecer os laços da nossa comunidade. Lá, egressos, estudantes, docentes e técnicos administrativos podem se reencontrar, divulgar projetos, acessar oportunidades e contar suas próprias histórias. Ainda não faz parte? 

Cadastre-se em alumni.ufscar.br e junte-se a essa rede que cresce a cada dia!

E você, tem uma história de amor que começou na UFSCar? Seja um romance que surgiu na fila do RU, durante as aulas ou em qualquer cantinho do campus, queremos ouvir você! Se você ainda está vivendo essa história ou se ela já faz parte da sua trajetória como egressa(o), compartilhe com a gente.

Uma vez UFSCar, sempre UFSCar. ❤🤍",415,"06/12/2025 05:46",https://www.instagram.com/reel/DKzRiDrgdrp/,"Reel do Instagram",,Vitalício,17404,391,43,16,11,8757,4
18513390715048211,17841407844868491,ufscaroficial,UFSCar,"📚✨ Lançamento imperdível! O e-book ""Alma - Antropofagia, literatura, modernismo e audiovisual"" já está disponível gratuitamente! 🇧🇷🌍🇵🇹

Essa obra reúne entrevistas e artigos de artistas e intelectuais do Brasil, África e Europa, que discutem as relações culturais entre cinema, música e literatura nos países de Língua Portuguesa.

Com textos de nomes como Gilberto Gil, que abre o livro com o ensaio ""Antropofagia & Tropicália"", o e-book é fruto do projeto de pesquisa Alma — uma parceria entre UFSCar, Universidade do Algarve (Portugal), UEMG e Polo Audiovisual da Zona da Mata.

São 14 textos, entre ensaios e entrevistas, que trazem debates profundos sobre cultura, história e arte, além de refletirem sobre a antropofagia como mediação cultural e mistura de linguagens.

Quer mergulhar nessas discussões? Acesse o e-book gratuito aqui 👉 https://bit.ly/4kHrN56

Mais informações: pedrovaroni@ufscar.br

Saiba mais no portal da UFSCar, em ufscar.br! �
#UFSCar #Antropofagia #Literatura #Modernismo #Audiovisual #Cultura #GilbertoGil #ProjetoAlma #Ciência #Arte #Brasil #Portugal #África #EbookGratuito",0,"06/11/2025 12:00",https://www.instagram.com/p/DKxX9cBIkwW/,"Imagem do Instagram",,Vitalício,4801,43,1,0,2,3334,0
18075669730726336,17841407844868491,ufscaroficial,UFSCar,"Poluição plástica? Por que o plástico causa tantos problemas? Como ter transparência química dos produtos que consumimos? Microplástico ou microplásticos? Onde começa a poluição do oceano? E o que eu tenho a ver com isso?

Em novo formato, gravado com plateia em auditório, esta edição do mesacast Conexão Federal, com o tema “O Rastro e o Lastro da Poluição Plástica: da Ciência às decisões políticas sobre praias brasileiras”, tem participação de Walter Waldman, Hugo Sarmento e Dayana Moscardi, docentes na UFSCar nas áreas de Química, Ecologia e Oceanografia, e de Cassiana Montagner, do Instituto de Química da Unicamp.

Compondo o Dossiê de Cultura Científica Oceano em Risco, o programa compartilha evidências científicas e propõe a reflexão sobre as relações entre poluição plástica e os riscos ambientais associados à chamada “PEC das Praias”, proposta de emenda constitucional que trata da transferência a particulares - além de estados e municípios - de terrenos de marinha, ou seja, terras da União no litoral.

Confira a íntegra do episódio e outros materiais do Dossiê em www.icc.ufscar.br

#CienciaUFSCar #UFSCar #microplastico #oceano #decadadooceano",138,"06/11/2025 10:04",https://www.instagram.com/reel/DKxKc5jgXiR/,"Reel do Instagram",,Vitalício,6244,114,24,2,5,4417,2
18527936761032504,17841407844868491,ufscaroficial,UFSCar,"👐 Você tem diabetes mellitus (tipo 1 ou 2) e sente algum incômodo, dor ou limitação nos braços, mãos ou ombros?

Pesquisadoras da Fisioterapia da UFSCar estão investigando como pessoas com diabetes percebem alterações sensoriais, motoras e funcionais nos membros superiores — e como isso afeta as atividades do dia a dia.

O objetivo é ajudar a melhorar diagnósticos, tratamentos e a qualidade de vida dessa população 💬💪

👥 Podem participar pessoas entre 18 e 65 anos com diabetes que tenham alguma queixa nos membros superiores. A participação é por entrevista com a pesquisadora.

📆 Inscrições até 8 de agosto�📲 Contato: (11) 94344-3772�📑 Ou preencha o formulário: https://forms.gle/sfREWz8XcwSPs3Sr5

✅ Projeto aprovado pelo Comitê de Ética (CAAE: 81800024.5.0000.5504)

Saiba mais no portal da UFSCar, em ufscar.br! �

#UFSCar #FisioterapiaUFSCar #Diabetes #PesquisaEmSaúde #Fisioterapia #CiênciaParaTodos #DiabetesTipo1 #DiabetesTipo2 #SaúdeMusculoesquelética #DorNosMembrosSuperiores #QualidadeDeVida #PesquisaComVocê",0,"06/11/2025 06:00",https://www.instagram.com/p/DKwuvW3IZJD/,"Imagem do Instagram",,Vitalício,11474,132,15,1,8,8346,0
18069913943477257,17841407844868491,ufscaroficial,UFSCar,"O setor do turismo no Brasil movimentou, só no primeiro trimestre de 2025, mais de 55 bilhões de reais. Você imaginava isso? Já considerou trabalhar nesse setor? Pois a UFSCar oferece o curso de Bacharelado em Turismo no Campus Sorocaba. A Giovanna Consorti @giconsorti, estudante do curso e bolsista do projeto UFSCar Escola, fez esse vídeo pra te mostrar como é fazer esse curso na UFSCar. Vem ver!

#turismo #bacharelado #ufscar #universidade #cursogratuito",110,"06/10/2025 10:52",https://www.instagram.com/reel/DKurRZ2g9_f/,"Reel do Instagram",,Vitalício,21136,597,67,8,17,11951,6
18505399381026222,17841407844868491,ufscaroficial,UFSCar,"🔍 Ataques às escolas: uma pesquisa desenvolvida na UFSCar analisou 54 episódios classificados como ""ataques às escolas"" no Brasil e revelou que muitos desses casos são agrupados sob a mesma categoria, mesmo sendo eventos muito distintos. Isso tem inflado os números e ampliado o medo, sem necessariamente refletir o risco real de massacres nas escolas.

👨‍🎓 O estudo, conduzido por Lucas Feltrin (PPGS/UFSCar), propõe um novo modelo de análise e mostra como essa categoria foi sendo ""inventada"" ao longo dos anos — influenciando diagnósticos, políticas públicas e a forma como entendemos a violência escolar.

Para mais informações, acesse a matéria completa no portal da UFSCar, em ufscar.br. 

#Sociologia #PesquisaAcadêmica #ViolênciaEscolar #UFSCar #Educação #CiênciasSociais #SegurançaNasEscolas #Dissertação #PPGS",0,"06/10/2025 09:01",https://www.instagram.com/p/DKuel7Whj-T/,"Imagem do Instagram",,Vitalício,10154,194,26,1,20,7396,7
18069828851290575,17841407844868491,ufscaroficial,UFSCar,"🤱🏾 Você amamentou nos últimos dois anos? Sua experiência pode contribuir para uma pesquisa importante sobre amamentação, interseccionalidade e protagonismo da população negra!

Um projeto de Iniciação Científica da Enfermagem na UFSCar está investigando como fatores sociais — como raça, gênero, classe e vivências de violência — impactam a autoeficácia na amamentação.

A pesquisa parte da teoria da interseccionalidade para entender por que mulheres pretas e pardas amamentam mais, apesar de enfrentarem mais desafios e violências.

💡 Sua participação é essencial! O questionário é online, leva cerca de 8 minutos e está aberto a pessoas de todo o Brasil, com 18 anos ou mais, que tenham amamentado nos últimos 2 anos.

📲 Link para participar: https://bit.ly/3IcYq9J 📍 Projeto aprovado pelo Comitê de Ética (CAAE: 55688522.6.0000.5504)

Saiba mais no portal da UFSCar, em ufscar.br!  
#UFSCar #EnfermagemUFSCar #Fapesp #Amamentação #Interseccionalidade #PesquisaComCuidado #CiênciaComEquidade #AleitamentoMaterno #SaúdeDaPopulaçãoNegra #Autoeficácia #JustiçaReprodutiva #AmamentaçãoComConsciência",0,"06/10/2025 06:46",https://www.instagram.com/p/DKuPMIXAgxN/,"Imagem do Instagram",,Vitalício,12723,143,64,14,7,9415,2
17857587903387821,17841466938456731,lagoadosino_ufscar,"Lagoa do Sino - UFSCar","Ainda não conhece o campus Lagoa do Sino? 👀

Vem ver esse vídeo que o Gabriel Sanefuji (@gab.sanne) fez sobre o Porteiras Abertas!
O Gabriel é estudante de Engenharia Ambiental e bolsista do projeto UFSCar + Escola.

Durante o evento, os estudantes do ensino médio e fundamental conheceram tudo bem de perto: cursos, laboratórios, projetos, coletivos, cursinho popular e um passeio pela fazenda! 🚌

Ficou curioso em conhecer o campus? Atenção pois no ano que vem o evento acontece denovo! 

#ufscar #universidadepublica #vidauniversitaria #lagoadosino #porteirasabertas",68,"06/09/2025 12:24",https://www.instagram.com/reel/DKsP_B2yKd2/,"Reel do Instagram",,Vitalício,12480,251,16,4,0,,
18077572603857790,17841407844868491,ufscaroficial,UFSCar,"Acontece na sexta-feira, 13 de junho, a segunda etapa do II Seminário Enfrentamento a Iniquidades no SUS, com mesas sobre Comunicação Científica e sobre Vulnerabilidades e Temáticas Complexas em Saúde. Aberto a todas as pessoas interessadas, o evento integra as atividades da pesquisa “Tecnologias sociais e de saúde para o enfrentamento das iniquidades de gênero, raça e classe no campo da formação e assistência em saúde no SUS”, associada ao Programa de Pós-Graduação em Gestão da Clínica (PPGGC) da UFSCar, que celebra seus 15 anos em 2025. A programação acontecerá ao longo do dia todo, no auditório do edifício Sérgio Mascarenhas, área Norte do Campus São Carlos (atrás da Rádio UFSCar).

Às 9h, acontece a mesa “Comunicação científica em saúde” com os jornalistas Mariana Pezzo, Diretora do Instituto da Cultura Científica (ICC) da UFSCar, e Tiago Marconi, bolsista de Divulgação Científica no Instituto.

Às 13h30,  é a vez da mesa “Vulnerabilidades e Temáticas Complexas em Saúde: caminhos possíveis e diálogos na Atenção Primária em Saúde na direção da Equidade em Saúde” contará com o médico Ademir Lopes Junior e as pesquisadoras Débora de Souza Santos e Elisabeth Meloni Vieira.

Mais informações e inscrições no site do ICC.

#ciência #saúde #SUS #equidade #pesquisa",0,"06/09/2025 10:09",https://www.instagram.com/p/DKsBorXAzKE/,"Imagem do Instagram",,Vitalício,8020,96,2,1,2,5811,0
